node_id,article,article_num,chapter,clause_id,content,enriched_content,section_path,source,title
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1628,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5,"3.5.1 如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。  
3.5.2 如果舱底排放系统是机器处所内舱底泵系统的附加系统，则对于所服务的每个货物处所，该系统的排量不得小于  $10\mathrm{m}^3 /\mathrm{h}$  。如果附加系统是公用的，则其排量不必超过  $25\mathrm{m}^3 /\mathrm{h}$  。附加舱底系统的布置不需要有冗余。  
3.5.3 只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门予以隔离。  
3.5.4 在设有服务于装载易燃或有毒液体货物处所的舱底泵的机器处所外面的围蔽处所，应设有独立的机械通风，并能每小时至少换气6次。如果该处所设有通往其他围蔽处所的通道，其门应为自闭型。  
3.5.5 如果货物处所的舱底排放系统是通过重力排放，该排放应直接通往舷外或通往位于机器处所外面的封闭泄放舱。泄放舱应设有透气管，通向开敞甲板上的一个安全位置。允许将舱底水从货物处所排往一个较低处所的舱底污水井中，但该较低处所必须满足与上述货物处所相同的要求。",,19.3.5,SOLAS II-2,3.5 舱底水泵送
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1629,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5.1,如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。,"[上级条款 SOLAS II-2/19.3.5 3.5 舱底水泵送] 3.5.1 如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。  
3.5.2 如果舱底排放系统是机器处所内舱底泵系统的附加系统，则对于所服务的每个货物处所，该系统的排量不得小于  $10\mathrm{m}^3 /\mathrm{h}$  。如果附加系统是公用的，则其排量不必超过  $25\mathrm{m}^3 /\mathrm{h}$  。附加舱底系统的布置不需要有冗余。  
3.5.3 只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门

[本条款] 如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。",19.3.5.1,SOLAS II-2,19.3.5.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1630,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5.2,如果舱底排放系统是机器处所内舱底泵系统的附加系统，则对于所服务的每个货物处所，该系统的排量不得小于  $10\mathrm{m}^3 /\mathrm{h}$  。如果附加系统是公用的，则其排量不必超过  $25\mathrm{m}^3 /\mathrm{h}$  。附加舱底系统的布置不需要有冗余。,,19.3.5.2,SOLAS II-2,19.3.5.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1631,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5.3,只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门予以隔离。,"[上级条款 SOLAS II-2/19.3.5 3.5 舱底水泵送] 3.5.1 如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。  
3.5.2 如果舱底排放系统是机器处所内舱底泵系统的附加系统，则对于所服务的每个货物处所，该系统的排量不得小于  $10\mathrm{m}^3 /\mathrm{h}$  。如果附加系统是公用的，则其排量不必超过  $25\mathrm{m}^3 /\mathrm{h}$  。附加舱底系统的布置不需要有冗余。  
3.5.3 只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门

[本条款] 只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门予以隔离。",19.3.5.3,SOLAS II-2,19.3.5.3
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1632,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5.4,在设有服务于装载易燃或有毒液体货物处所的舱底泵的机器处所外面的围蔽处所，应设有独立的机械通风，并能每小时至少换气6次。如果该处所设有通往其他围蔽处所的通道，其门应为自闭型。,"[上级条款 SOLAS II-2/19.3.5 3.5 舱底水泵送] 3.5.1 如果拟在围蔽货物处所内载运易燃或有毒液体，舱底水泵送系统的设计应能防止由于疏忽而将这种液体输往机器处所的管路或泵。如果大量载运这种液体，应考虑为这些处所配备附加的排放装置。  
3.5.2 如果舱底排放系统是机器处所内舱底泵系统的附加系统，则对于所服务的每个货物处所，该系统的排量不得小于  $10\mathrm{m}^3 /\mathrm{h}$  。如果附加系统是公用的，则其排量不必超过  $25\mathrm{m}^3 /\mathrm{h}$  。附加舱底系统的布置不需要有冗余。  
3.5.3 只要载运易燃或有毒液体，通往机器处所的舱底泵管路就应安装盲板法兰或可锁的封闭阀门

[本条款] 在设有服务于装载易燃或有毒液体货物处所的舱底泵的机器处所外面的围蔽处所，应设有独立的机械通风，并能每小时至少换气6次。如果该处所设有通往其他围蔽处所的通道，其门应为自闭型。",19.3.5.4,SOLAS II-2,19.3.5.4
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1633,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.5.5,如果货物处所的舱底排放系统是通过重力排放，该排放应直接通往舷外或通往位于机器处所外面的封闭泄放舱。泄放舱应设有透气管，通向开敞甲板上的一个安全位置。允许将舱底水从货物处所排往一个较低处所的舱底污水井中，但该较低处所必须满足与上述货物处所相同的要求。,,19.3.5.5,SOLAS II-2,19.3.5.5
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1634,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.6,"3.6.1 除按第10.10条要求配备消防员装备外，还应配备4套抗化学侵蚀的全面防护服并

应考虑到所运输化学品的危害和本组织制定的标准①，根据货物类别和物理状态进行选择。防护服应罩没全部皮肤，使身体的所有部分都得到保护。

3.6.2 除按第10.10条要求配备呼吸器外，还应配备至少2套自给式呼吸器。对所要求的每个呼吸器应配备2个适合于其使用的备用充气瓶。对载客不超过36人的客船以及货船，如在适当位置装有为所有气瓶重新充满洁净空气的设备，则所要求的每套呼吸器只需配备1个备用气瓶。",,19.3.6,SOLAS II-2,3.6 人员保护
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1635,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.6.1,"除按第10.10条要求配备消防员装备外，还应配备4套抗化学侵蚀的全面防护服并

应考虑到所运输化学品的危害和本组织制定的标准①，根据货物类别和物理状态进行选择。防护服应罩没全部皮肤，使身体的所有部分都得到保护。",,19.3.6.1,SOLAS II-2,19.3.6.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1636,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.6.2,除按第10.10条要求配备呼吸器外，还应配备至少2套自给式呼吸器。对所要求的每个呼吸器应配备2个适合于其使用的备用充气瓶。对载客不超过36人的客船以及货船，如在适当位置装有为所有气瓶重新充满洁净空气的设备，则所要求的每套呼吸器只需配备1个备用气瓶。,,19.3.6.2,SOLAS II-2,19.3.6.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1637,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.7,货物处所应配备总容量至少为  $12\mathrm{kg}$  干粉或与其等效的手提式灭火器。这些灭火器应附加工本章其他部分所要求的手提式灭火器。,,19.3.7,SOLAS II-2,3.7 手提式灭火器②
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1638,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.8,构成货物处所和A类机器处所限界面的舱壁应隔热至“A-60”级标准，但危险货物的堆放处与这些舱壁的水平距离至少为  $3\mathrm{m}$  者除外。此类处所之间的其他限界面应隔热至“A-60”级标准。,,19.3.8,SOLAS II-2,3.8 机器处所限界面的隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1639,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.9,每一个在上方有甲板的开式滚装处所和每一个被视作闭式滚装处所但不能密封的处所，应装设经认可的手动操作的固定式压力水雾系统。该水雾系统应保护该处所内的任何甲板和车辆平台的所有部位，但主管机关可以允许在该处所使用已经过实尺度试验证明其效能不低于固定式压力水雾系统的任何其他固定式灭火系统。但是，排水和抽水装置应能防止形成自由液面。排水系统的尺度所达到的排量应不低于水雾系统泵和所要求数量的消防水枪的组合容量的  $125\%$  。排水系统的阀门应能从所保护位置的外部靠近灭火系统控制装置的位置进行操作。舱底污水井应具有足够的容量，并应布置在船侧，其在每一水密舱内相互间的距离不得超过  $40\mathrm{m}$  。如不可能做到，则主管机关在批准稳性资料时，应在其认为必要的范围内考虑到增加的水重量和自由液面对船舶稳性的不利影响。③,,19.3.9,SOLAS II-2,3.9 水雾系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1640,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.10,"3.10.1 在设有滚装处所的船上，应在闭式滚装处所和相邻的开式滚装处所之间予以分隔。该分隔应使这些处所之间危险蒸气和液体的通路减至最小。如果滚装处所在其整个长度上视为一个封闭的货物处所并完全符合本条的有关特殊要求，则不必进行此种分隔。

3.10.2 在设有滚装处所的船上，应在闭式滚装处所和相邻的露天甲板之间予以分隔。该分隔应使这些处所之间危险蒸气和液体的通路减至最小。如果闭式滚装处所的布置与对邻近的露天甲板载运危险货物所要求的布置相符，则不必进行分隔。",,19.3.10,SOLAS II-2,3.10 滚装处所的分隔
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1641,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.10.1,在设有滚装处所的船上，应在闭式滚装处所和相邻的开式滚装处所之间予以分隔。该分隔应使这些处所之间危险蒸气和液体的通路减至最小。如果滚装处所在其整个长度上视为一个封闭的货物处所并完全符合本条的有关特殊要求，则不必进行此种分隔。,,19.3.10.1,SOLAS II-2,19.3.10.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1642,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19.3.10.2,在设有滚装处所的船上，应在闭式滚装处所和相邻的露天甲板之间予以分隔。该分隔应使这些处所之间危险蒸气和液体的通路减至最小。如果闭式滚装处所的布置与对邻近的露天甲板载运危险货物所要求的布置相符，则不必进行分隔。,,19.3.10.2,SOLAS II-2,19.3.10.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1643,第19条 危险货物运输①,19,G部分 特殊要求,SOLAS II-2/19,"表19.3 对固体散装危险货物外的不同类别危险货物要求的适用范围  

<table><tr><td rowspan=""2"">类别第19条</td><td>1.1至1.6</td><td>1.4S</td><td>2.1</td><td>2.2</td><td>2.3</td><td>2.3</td><td>3</td><td>3</td><td>4.2</td><td>4.3</td><td>4.3</td><td>5.1</td><td>\(5.2^{16}\)</td><td>6.1</td><td>6.1</td><td>6.1</td><td>8</td><td>8</td><td>8</td><td>9</td><td></td></tr><tr><td></td><td></td><td></td><td></td><td>\(易燃^{20}\)</td><td>不易燃</td><td>\(FP^{15}&lt;23°C\)</td><td>\(FP^{15}≥23°C to ≤60°C\)</td><td></td><td>\(液体^{21}\)</td><td>固体</td><td></td><td></td><td>\(液体FP^{15}&lt;23°C\)</td><td>\(液体FP^{15}≥23°C to ≤60°C\)</td><td>\(液体^{21}\)</td><td>\(固体^{21}\)</td><td>\(液体FP^{15}&lt;23°C\)</td><td>\(液体FP^{15}≥23°C to ≤60°C\)</td><td>\(液体^{21}\)</td><td>\(固体^{21}\)</td></tr><tr><td>.3.1.1</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td></tr><tr><td>.3.1.2</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>-</td></tr><tr><td>.3.1.3</td><td>X</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td></td></tr><tr><td>.3.1.4</td><td>X</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td></td></tr><tr><td>.3.2</td><td>X</td><td>-</td><td>X</td><td>-</td><td>X</td><td>-</td><td>X</td><td>-</td><td>-</td><td>\(X^{18}\)</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>\(X^{17}\)</td></tr><tr><td>.3.3</td><td>X</td><td>X</td><td>X</td><td>X</td><td>-</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>-</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>-</td></tr><tr><td>.3.4.1</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>X</td><td>X</td><td>-</td><td>\(X^{11}\)</td><td>\(X^{11}\)</td><td>X</td><td>X</td><td>\(X^{11}\)</td><td>-</td><td>X</td><td>X</td><td>-</td><td>\(X^{11}\)</td><td>X</td><td>-</td><td>\(X^{11}\)</td></tr><tr><td>.3.4.2</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>\(X^{17}\)</td></tr><tr><td>.3.5</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>X</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>X</td><td>X</td><td>X</td><td>-</td><td>X</td><td>\(X^{19}\)</td><td>\(X^{19}\)</td><td>-</td></tr><tr><td>.3.6</td><td>-</td><td>-</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>\(X^{14}\)</td></tr><tr><td>.3.7</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>-</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>-</td><td>X</td><td>X</td><td>-</td><td>-</td><td>X</td><td>X</td><td>-</td></tr><tr><td>.3.8</td><td>\(X^{12}\)</td><td>-</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>\(X^{13}\)</td><td>X</td><td>X</td><td>-</td><td>-</td><td>X</td><td>X</td><td>-</td><td>-</td></tr><tr><td>.3.9</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td></tr><tr><td>.3.10.1</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td></tr><tr><td>3.10.2</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td><td>X</td></tr></table>

11 当IMDG规则要求“机械通风处所”时。  
12 在所有情况下，货物堆装处与机器处所限界面的水平距离应至少为  $3\mathrm{m}$  。  
13 参见IMDG规则。  
14 视所载运的货物而定。  
15 FP系指闪点。  
16 根据IMDG规则的规定，禁止在甲板下或在闭式滚装处所内堆装5.2类危险货物。  
17 仅适用于IMDG规则列出的释放易燃蒸气的危险货物。  
18.仅适用于IMDG规则列出的闪点低于23  
19仅适用于具有6.1类次风险的危险货物。20根据IMC规则的规定，转让车用拆下式或车间或装处所为装持有3.1前次风险的3.2类危险货物。  
20 根据IMDG规则的规定，禁止在甲板下或在闭式滚装处所内堆装具有2.1类次风险的2.3类危险。  
21 根据IMDG规则的规定，禁止在甲板下或在闭式滚装处所内堆装闪点低于  $23^{\circ}\mathrm{C}$  的4.3类液体。",,19,SOLAS II-2,适用于其他包装形式的危险货物
